farm_identifier,video_name,track_id,breed
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,487,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,488,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,489,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,490,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,491,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,492,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,493,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,494,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,495,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,496,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,497,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,498,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,499,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,500,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,502,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,503,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,506,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,507,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,508,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,510,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,509,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,511,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,512,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,513,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,515,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,514,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,516,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,520,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,521,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,523,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,524,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,525,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,527,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,528,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,529,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,531,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,530,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,532,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,533,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,536,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,540,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,542,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,543,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,544,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,546,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,550,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,551,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,553,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,557,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,559,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,558,holstein-like
nz.fol_id.mn-4891-0042.a,nz.fol_id.mn-4891-0042.a.a.caroua-2023_01-05_07_30_21,565,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,314,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,318,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,319,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,326,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,328,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,331,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,332,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,335,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,336,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,338,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,339,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,342,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,344,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,345,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,350,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,352,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,353,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,356,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,358,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,359,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,362,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,365,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,374,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,378,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,380,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,383,black
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,388,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,389,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,390,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,392,holstein-like
nz.fol_id.se-7682-0440.a,nz.fol_id.se-7682-0440.a.a.nzsf_horizons-2023_01-06_15_00_09,393,holstein-like
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,909,holstein-like
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,926,holstein-like
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,929,holstein-like
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,933,holstein-like
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,934,black
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,945,jersey-like
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1088,holstein-like
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1101,black
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1111,black
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1117,holstein-like
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1131,holstein-like
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1132,black
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1136,black
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1142,holstein-like
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1151,holstein-like
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1161,holstein-like
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1176,holstein-like
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1182,holstein-like
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1207,jersey-like
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1242,black
nz.fol_id.tp-3379-2000.a,nz.fol_id.tp-3379-2000.a.b.pamu_broadlands-2022_12-14_10_00_07,1250,holstein-like
nz.fol_id.tp-3379-2001.a,nz.fol_id.tp-3379-2001.a.a.pamu_pinta-2022_11-28_09_30_26,89,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,635,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,636,black
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,637,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,639,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,640,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,641,black
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,643,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,645,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,646,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,647,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,648,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,649,black
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,650,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,652,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,653,jersey-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,654,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,655,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,656,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,657,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,658,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,661,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,662,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,663,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,664,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,665,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,667,jersey-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,668,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,669,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,671,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,673,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,674,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,675,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,676,black
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,679,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,680,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,681,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,682,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,683,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,684,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,685,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,688,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,689,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,690,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,691,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,692,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,695,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,696,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,697,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,698,jersey-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,699,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,701,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,702,jersey-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,704,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,705,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,706,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,707,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,709,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,710,black
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,712,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,715,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,716,black
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,717,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,718,black
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,719,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,724,black
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,725,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,726,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,727,black
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,728,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,731,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,732,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,734,jersey-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,736,jersey-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,738,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,739,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,740,black
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,741,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,746,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,748,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,749,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,750,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,751,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,752,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,753,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,754,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,755,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,756,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,757,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,761,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,762,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,764,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,765,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,767,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,768,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,770,black
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,772,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,773,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,775,black
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,778,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,779,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,780,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,783,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,784,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,785,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,787,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,788,holstein-like
nz.fol_id.wt-7999-0004.a,nz.fol_id.wt-7999-0004.a.a.twizel-2023_01-08_15_30_18,790,holstein-like
